-0.031838,0.31193,-0.13905,0.16246,0.042774,0.084759,0.16275,0.034507,-0.023788,0.053171,0.0283,0.033156,-0.074689,0.11993,0.20923,-0.18399,-0.11549,-0.26211,-0.31383,-0.12985,0.14584,-0.21042,-0.12705,-0.021645,0.12639,-0.04609,0.11464,-0.26432,-0.13846,-0.20136,-0.065349,0.0081745,-0.094684,0.11733,-0.14935,-0.10842,0.074155,0.0029434,-0.081398,0.0029038,-0.16551,0.080604,-0.16214,-0.0856,0.015438,0.085808,0.062703,0.027432,0.11926,-0.38388,0.21371,0.03784,0.049463,0.11085,-0.012322,-0.23366,0.067771,-0.37714,-0.056626,-0.20123,-0.07648,-0.32939,0.12011,0.102,0.032527,0.042571,0.013346,0.12972,0.076332,-0.18815,-0.063629,0.21841,-0.00269,-0.030606,-0.21083,0.31918,-0.19484,-0.19414,-0.027339,0.028297,-0.059672,-0.002692,-0.011605,0.040116,0.085175,0.05008,-0.013736,0.36379,0.15542,-0.04812,-0.065596,-0.068753,-0.010581,0.020116,0.15632,-0.013959,0.10454,-0.10711,-0.23695,0.048307
-0.057375,0.13255,-0.14399,-0.093879,0.014189,0.21872,0.012567,0.056148,-0.063357,0.069991,0.20031,0.022552,0.11033,0.052391,-0.057021,-0.11763,0.1189,-0.033574,-0.075361,0.045965,-0.14887,-0.14134,-0.022673,-0.04797,0.02066,0.22745,-0.059489,-0.2614,-0.11389,-0.054157,0.038478,0.053662,-0.11434,-0.00038434,-8.1958e-05,-0.088048,-0.028929,-0.087175,-0.087375,-0.15471,-0.10658,0.075698,-0.069608,-0.02081,0.01134,-0.0080249,0.097064,-0.11811,0.012274,-0.15102,-0.17343,0.022877,0.22909,0.11019,-0.028138,0.13203,0.10842,-0.084361,-0.1545,-0.19392,-0.068805,-0.12775,0.11786,0.20606,0.0019638,-0.052332,0.10734,-0.030475,0.090637,0.006635,0.03063,0.14195,0.10735,-0.006683,0.095128,0.060708,-0.27195,-0.22231,-0.084868,-0.062359,-0.24904,0.035113,-0.11644,0.047846,0.02439,-0.015332,-0.093242,0.11907,-0.0080026,-0.035219,-0.056347,0.092561,0.18932,-0.23445,-0.021106,-0.0090686,-0.15762,-0.14132,0.065081,-0.031752
0.044067,-0.042805,-0.15882,-0.019545,0.058814,0.012233,0.061336,-0.052278,-0.033001,-0.065079,-0.1423,0.050887,-0.23318,-0.13608,-0.084287,0.09712,-0.11049,-0.033514,0.071393,-0.21638,0.0025917,-0.19869,-0.012819,-0.11995,0.1244,-0.049135,0.068825,-0.057093,0.12119,-0.27579,-0.026475,0.29064,-0.11954,-0.01094,-0.12717,-0.022025,0.011652,0.078836,-0.12651,-0.019282,-0.0039932,-0.10412,-0.04237,-0.065138,0.031147,-0.092711,0.15188,-0.048857,-0.005185,0.022089,0.061979,-0.050428,0.065959,-0.074128,-0.0064701,-0.09764,-0.036708,0.18139,0.070247,0.21392,-0.2847,0.16231,-0.14182,-0.038674,0.13834,-0.0004296,0.19242,-0.030411,0.19704,-0.041965,-0.12023,-0.015724,-0.02246,-0.25796,-0.064702,-0.20171,0.23438,0.23604,0.015415,-0.041312,0.11385,-0.15998,-0.082554,-0.11139,-0.025295,0.081855,-0.12283,0.22422,0.20871,0.1232,-0.11958,-0.0012509,-0.005421,-0.021981,0.078091,0.041292,0.1785,-0.1641,-0.12945,-0.11627
-0.15315,0.24717,-0.11367,0.026814,0.027427,0.050983,0.028812,-0.064737,0.14464,0.18948,0.13007,0.16157,0.10657,0.21764,0.091828,-0.086133,-0.11415,0.055252,-0.11573,0.011408,-0.075796,0.0097544,0.22348,-0.018237,-0.11266,0.11307,-0.092585,-0.10865,-0.11029,0.060341,0.24904,0.028695,-0.16355,0.24009,0.057806,-0.18735,0.20446,0.14778,0.045513,0.15902,0.14931,0.21622,-0.19197,-0.084635,-0.067553,0.027115,-0.031501,-0.088258,0.035168,-0.11305,-0.14712,-0.15773,0.23101,0.10488,-0.093467,0.18283,0.13902,-0.19673,-0.10874,-0.04497,-0.21478,-0.35612,-0.092814,0.018562,0.038933,-0.034189,-0.033688,0.043362,-0.14062,0.030867,0.055489,0.096087,-0.041082,0.013262,-0.068573,0.084911,-0.38159,-0.030607,-0.090101,-0.038482,-0.0042265,0.22189,-0.068086,-0.049827,0.04976,0.28113,-0.14053,0.37087,0.19781,0.04402,0.19145,-0.3276,0.060898,-0.065569,0.062946,0.12903,0.12269,0.12094,-0.26156,-0.076916
0.11441,0.088729,-0.080592,0.089324,0.12944,0.14075,-0.07795,0.040153,0.037773,0.15156,0.11191,0.093341,0.044174,-0.093252,-0.077447,-0.14685,0.056757,-0.025753,-0.1911,0.21697,-0.080975,-0.10784,0.039639,-0.14395,0.01418,0.090585,0.010965,-0.10067,-0.14946,-0.09836,0.097781,0.10501,-0.090156,0.068724,-0.11286,-0.064341,0.063995,-0.080729,-0.075456,-0.12368,-0.078635,0.053302,-0.07166,0.018728,0.14255,0.20484,0.0042715,-0.030441,-0.0055318,-0.12807,-0.023566,-0.056473,0.27766,0.13723,-0.003998,-0.10349,0.089618,-0.17391,-0.13086,-0.21104,-0.20247,-0.21541,0.053204,0.10163,-0.10377,0.046148,0.11968,0.00010635,-0.1742,0.010587,0.14826,0.1484,-0.036004,-0.19419,-0.069948,0.17982,-0.29498,-0.11619,0.027124,-0.11208,-0.067844,-0.0070208,-0.16739,-0.0043881,-0.0060822,0.10667,-0.13234,0.19226,0.11154,0.0060012,0.068576,0.040752,-0.042608,-0.16708,-0.12019,-0.010994,-0.009269,-0.019665,-0.09284,-0.073067
-0.17614,0.064661,-0.21623,0.028651,0.027432,0.019587,-0.016932,-0.13561,-0.063945,0.18908,-0.12276,0.040278,-0.18382,-0.18587,0.019154,0.0079809,-0.066833,-0.2316,0.094638,-0.049872,0.28999,0.039737,-0.05861,-0.20746,-0.059334,0.10877,-0.10604,-0.01862,0.2957,-0.096081,0.0047471,0.33012,0.046921,0.0012837,-0.10107,-0.053597,0.14855,0.00026599,-0.15984,0.18224,-0.064344,0.074927,0.077907,-0.22283,0.00032649,-0.081799,0.11678,0.035176,-0.17772,-0.15759,0.037827,-0.047262,0.047564,-0.11094,0.07362,-0.22569,0.097647,-0.053488,0.014006,0.27597,0.0067003,-0.10241,-0.17932,0.057398,0.061738,0.048072,0.092697,-0.10594,0.28186,-0.0060815,0.019114,0.029515,0.052759,-0.1014,0.067979,-0.13233,0.1893,-0.018265,-0.031134,-0.04093,0.1451,-0.28327,0.035161,-0.0096816,0.15777,0.0085121,-0.13663,0.12028,0.0099551,0.21734,-0.15411,-0.0060514,0.011581,-0.017954,0.07524,0.19294,0.20634,-0.082232,-0.23519,-0.043797
-0.090251,-0.042304,-0.0024629,-0.01418,0.0016117,0.23484,-0.24102,0.0039402,0.19214,-0.11821,-0.32574,0.12835,-0.19645,-0.049809,-0.16213,-0.062737,-0.11509,-0.039768,-0.046911,-0.074629,-0.023409,0.05645,0.15571,-0.20055,0.11837,-0.014861,-0.032244,-0.16587,-0.011676,-0.084456,-0.20124,0.25151,0.008454,0.090795,0.081368,-0.067587,0.22449,0.073604,0.0083063,-0.18491,-0.23208,-0.078035,0.0030728,-0.16927,0.004954,-0.056553,0.19496,0.18813,-0.24551,-0.024202,0.11192,-0.18315,0.040814,0.06028,-0.15234,-0.15264,-0.036001,0.024011,0.020754,0.15657,-0.041604,0.074404,-0.093893,0.16311,-0.085344,-0.11721,0.12117,-0.12735,0.17735,0.027259,0.036879,0.0050831,-0.015412,-0.24063,-0.028943,-0.11081,0.15752,0.031395,0.11498,-0.070339,0.047796,-0.27253,-0.0099885,-0.20877,0.034349,0.15752,-0.11649,0.038737,0.23585,-0.014374,0.03765,-0.046424,-0.071756,-0.052056,0.14655,0.12127,0.0015983,-0.0069031,-0.17118,-0.19705
-0.059725,0.21327,0.026655,0.059665,-0.078518,0.1688,0.04877,0.20126,0.062883,0.19403,0.023748,0.097766,-0.057047,0.1784,0.067069,-0.050407,-0.096195,0.06058,-0.076829,0.010936,-0.1801,0.044925,-0.069258,-0.094868,-0.04642,-0.012637,-0.17311,-0.12853,-0.10883,-0.16807,0.18204,-0.037649,-0.081342,0.3084,-0.14168,-0.1683,0.10711,0.10463,-0.1266,-0.15046,0.050031,-0.16019,-0.24277,-0.14705,0.054992,0.14172,0.010647,-0.02477,0.070197,-0.2466,0.063007,-0.13786,0.037486,0.082691,-0.06615,-0.11092,0.10542,0.062192,-0.18588,-0.07275,-0.16018,-0.10788,-0.12599,0.08192,0.093779,-0.0041772,0.20142,-0.0025368,-0.11423,0.021814,-0.071988,0.27625,0.11104,0.21142,-0.068773,0.12444,-0.36749,-0.025066,0.1218,-0.18838,0.15948,0.059839,-0.19682,-0.042779,-0.031677,0.25531,-0.089559,0.2309,0.16918,0.033265,0.0044736,-0.14363,0.0046552,-0.13845,-0.015823,-0.024085,0.039399,0.055638,-0.11325,0.17099
-0.088493,-0.010904,-0.33107,0.13975,0.023911,0.11341,0.19199,0.1741,0.15913,0.0091742,-0.20977,0.21094,0.033524,-0.11491,-0.077273,0.017505,-0.070584,-0.038261,-0.050788,-0.088511,-0.20984,-0.084637,0.0097867,0.11103,0.29577,-0.011644,0.0012171,-0.21447,-0.061322,0.048584,-0.15788,0.37019,0.061481,-0.07112,-0.048481,-0.049652,0.06682,-0.027576,0.026313,-0.31295,-0.032908,0.23591,-0.1174,-0.045429,0.010752,0.061655,0.19392,-0.12464,-0.40082,-0.033735,0.045984,-0.18245,0.095877,0.013383,-0.094214,-0.17324,0.037341,0.05461,0.050508,-0.048384,-0.18948,0.079141,0.071399,0.36185,-0.22157,0.0032115,0.023242,-0.2783,-0.11151,-0.10286,0.042271,0.12558,-0.034626,-0.00030786,0.19235,-0.24967,0.17078,-0.12852,0.22712,-0.044849,-0.24966,-0.21878,0.018103,-0.11932,-0.028773,0.14106,0.0083879,0.026601,0.21535,-0.088818,-0.13918,-0.21485,0.060895,-0.27139,0.025822,0.28687,0.092295,-0.054614,-0.14345,-0.094621
-0.049132,0.005675,-0.29216,-0.089094,0.11472,0.21964,0.044864,0.18284,0.1696,0.028824,-0.092955,0.19332,-0.11613,0.11572,-0.012109,0.07374,0.035946,0.047656,-0.24184,-0.18223,0.010633,0.08508,-0.13245,-0.09483,0.034807,0.14389,0.30324,-0.099071,0.21082,-0.091717,-0.10235,0.20148,-0.13772,0.13278,-0.058708,-0.079266,0.033433,0.28846,-0.037151,0.09936,-0.2895,0.1169,0.056703,-0.078238,0.19238,0.18373,0.19055,0.16109,-0.2488,-0.20418,0.09249,-0.014439,-0.0087594,-0.031735,0.060037,-0.12262,0.11089,-0.14347,-0.27195,-0.021946,-0.26191,-0.20435,-0.20619,0.065944,0.083383,-0.016565,0.075263,-0.16885,0.056083,-0.0060121,-0.0048441,0.21654,0.24005,0.14158,0.038289,-0.23988,0.17237,0.069742,0.26771,-0.41443,0.42335,-0.099773,0.25094,-0.039495,-0.10266,0.30322,-0.11886,0.34073,0.22512,0.025164,-0.14144,-0.20341,0.094773,-0.27125,-0.10042,0.0025685,0.19292,0.13975,-0.17009,-0.10453
